"","ccode","country.name","year","Biodiversity - naturalness","CO2 Emissions per Capita","SO2 Emissions per Capita","Total CO2 Emissions","Total SO2 Emissions"
"14502",478,"Mauritania",1968,NA,NA,NA,64,NA
"14503",480,"Mauritius",1968,NA,NA,NA,174,NA
"14504",484,"Mexico",1968,NA,NA,NA,25631,NA
"14505",498,"Moldova",1968,NA,NA,NA,4447.474,NA
"14506",496,"Mongolia",1968,NA,NA,NA,677,NA
"14507",504,"Morocco",1968,NA,NA,NA,1535,NA
"14508",508,"Mozambique",1968,NA,NA,NA,758,NA
"14509",104,"Myanmar",1968,NA,NA,NA,799,NA
"14510",520,"Nauru",1968,NA,NA,NA,13,NA
"14511",524,"Nepal",1968,NA,NA,NA,69,NA
"14512",528,"Netherlands",1968,NA,NA,NA,30967,NA
"14513",554,"New Zealand",1968,NA,NA,NA,3678,NA
"14514",558,"Nicaragua",1968,NA,NA,NA,336,NA
"14515",562,"Niger",1968,NA,NA,NA,44,NA
"14516",566,"Nigeria",1968,NA,NA,NA,1810,NA
"14517",408,"North Korea",1968,NA,NA,NA,16179,NA
"14518",578,"Norway",1968,NA,NA,NA,5766,NA
"14519",512,"Oman",1968,NA,NA,NA,44,NA
"14520",586,"Pakistan",1968,NA,NA,NA,6747,NA
"14521",585,"Palau",1968,NA,NA,NA,21,NA
"14522",591,"Panama",1968,NA,NA,NA,551,NA
"14523",598,"Papua New Guinea",1968,NA,NA,NA,137,NA
"14524",600,"Paraguay",1968,NA,NA,NA,162,NA
"14525",604,"Peru",1968,NA,NA,NA,3955,NA
"14526",608,"Philippines",1968,NA,NA,NA,6074,NA
"14527",616,"Poland",1968,NA,NA,NA,75296,NA
"14528",620,"Portugal",1968,NA,NA,NA,3548,NA
"14529",634,"Qatar",1968,NA,NA,NA,1931,NA
"14530",642,"Romania",1968,NA,NA,NA,27321,NA
"14531",643,"Russia",1968,NA,NA,NA,422455.4,NA
"14532",646,"Rwanda",1968,NA,NA,NA,15,NA
"14533",882,"Samoa",1968,NA,NA,NA,8,NA
"14534",678,"Sao Tome and Principe",1968,NA,NA,NA,4,NA
"14535",682,"Saudi Arabia",1968,NA,NA,NA,7937,NA
"14536",686,"Senegal",1968,NA,NA,NA,163,NA
"14537",690,"Seychelles",1968,NA,NA,NA,2,NA
"14538",694,"Sierra Leone",1968,NA,NA,NA,105,NA
"14539",702,"Singapore",1968,NA,NA,NA,1478,NA
"14540",703,"Slovakia",1968,NA,NA,NA,277573.1,NA
"14541",705,"Slovenia",1968,NA,NA,NA,1444.26,NA
"14542",90,"Solomon Is.",1968,NA,NA,NA,10,NA
"14543",706,"Somalia",1968,NA,NA,NA,42,NA
"14544",710,"South Africa",1968,NA,NA,NA,37660,NA
"14545",410,"South Korea",1968,NA,NA,NA,10157,NA
"14546",724,"Spain",1968,NA,NA,NA,26496,NA
"14547",144,"Sri Lanka",1968,NA,NA,NA,884,NA
"14548",662,"St. Lucia",1968,NA,NA,NA,10,NA
"14549",670,"St. Vincent and the Grenadines",1968,NA,NA,NA,6,NA
"14550",740,"Suriname",1968,NA,NA,NA,396,NA
"14551",748,"Swaziland",1968,NA,NA,NA,100,NA
"14552",752,"Sweden",1968,NA,NA,NA,21186,NA
"14553",756,"Switzerland",1968,NA,NA,NA,9825,NA
"14554",760,"Syria",1968,NA,NA,NA,1625,NA
"14555",762,"Tajikistan",1968,NA,NA,NA,4379.603,NA
"14556",764,"Thailand",1968,NA,NA,NA,4662,NA
"14557",270,"The Gambia",1968,NA,NA,NA,10,NA
"14558",768,"Togo",1968,NA,NA,NA,53,NA
"14559",776,"Tonga",1968,NA,NA,NA,4,NA
"14560",780,"Trinidad and Tobago",1968,NA,NA,NA,1101,NA
"14561",788,"Tunisia",1968,NA,NA,NA,981,NA
"14562",792,"Turkey",1968,NA,NA,NA,9904,NA
"14563",795,"Turkmenistan",1968,NA,NA,NA,5970.271,NA
"14564",800,"Uganda",1968,NA,NA,NA,268,NA
"14565",804,"Ukraine",1968,NA,NA,NA,127763.7,NA
"14566",784,"United Arab Emirates",1968,NA,NA,NA,339,NA
"14567",826,"United Kingdom",1968,NA,NA,NA,165538,NA
"14568",840,"United States",1968,NA,NA,NA,1066663,NA
"14569",858,"Uruguay",1968,NA,NA,NA,1333,NA
"14570",860,"Uzbekistan",1968,NA,NA,NA,23317.84,NA
"14571",548,"Vanuatu",1968,NA,NA,NA,17,NA
"14572",862,"Venezuela",1968,NA,NA,NA,17898,NA
"14573",704,"Vietnam",1968,NA,NA,NA,2289,NA
"14574",887,"Yemen",1968,NA,NA,NA,3176,NA
"14575",894,"Zambia",1968,NA,NA,NA,1248,NA
"14576",716,"Zimbabwe",1968,NA,NA,NA,1741,NA
"14577",4,"Afghanistan",1969,NA,NA,NA,257,NA
"14578",8,"Albania",1969,NA,NA,NA,885,NA
"14579",12,"Algeria",1969,NA,NA,NA,3075,NA
"14580",24,"Angola",1969,NA,NA,NA,760,NA
"14581",28,"Antigua and Barbuda",1969,NA,NA,NA,343,NA
"14582",32,"Argentina",1969,NA,NA,NA,21089,NA
"14583",51,"Armenia",1969,NA,NA,NA,815.6953,NA
"14584",36,"Australia",1969,NA,NA,NA,38796,NA
"14585",40,"Austria",1969,NA,NA,NA,12188,NA
"14586",31,"Azerbaijan",1969,NA,NA,NA,8925.527,NA
"14587",44,"Bahamas",1969,NA,NA,NA,476,NA
"14588",48,"Bahrain",1969,NA,NA,NA,347,NA
"14589",52,"Barbados",1969,NA,NA,NA,131,NA
"14590",112,"Belarus",1969,NA,NA,NA,20977.34,NA
"14591",56,"Belgium",1969,NA,NA,NA,33712,NA
"14592",84,"Belize",1969,NA,NA,NA,37,NA
"14593",204,"Benin",1969,NA,NA,NA,55,NA
"14594",68,"Bolivia",1969,NA,NA,NA,695,NA
"14595",70,"Bosnia and Herzegovina",1969,NA,NA,NA,552.3509,NA
"14596",76,"Brazil",1969,NA,NA,NA,22994,NA
"14597",96,"Brunei",1969,NA,NA,NA,133,NA
"14598",100,"Bulgaria",1969,NA,NA,NA,18101,NA
"14599",854,"Burkina Faso",1969,NA,NA,NA,33,NA
"14600",108,"Burundi",1969,NA,NA,NA,20,NA
"14601",116,"Cambodia",1969,NA,NA,NA,367,NA
"14602",120,"Cameroon",1969,NA,NA,NA,156,NA
"14603",124,"Canada",1969,NA,NA,NA,83833,NA
"14604",132,"Cape Verde",1969,NA,NA,NA,10,NA
"14605",140,"Central African Republic",1969,NA,NA,NA,51,NA
"14606",148,"Chad",1969,NA,NA,NA,44,NA
"14607",152,"Chile",1969,NA,NA,NA,6151,NA
"14608",156,"China",1969,NA,NA,NA,157442,NA
"14609",170,"Colombia",1969,NA,NA,NA,7650,NA
"14610",174,"Comoros",1969,NA,NA,NA,5,NA
"14611",178,"Congo",1969,NA,NA,NA,137,NA
"14612",180,"Congo, DRC",1969,NA,NA,NA,995,NA
"14613",188,"Costa Rica",1969,NA,NA,NA,314,NA
"14614",384,"Cote d'Ivoire",1969,NA,NA,NA,569,NA
"14615",191,"Croatia",1969,NA,NA,NA,1965.581,NA
"14616",192,"Cuba",1969,NA,NA,NA,4707,NA
"14617",196,"Cyprus",1969,NA,NA,NA,456,NA
"14618",203,"Czech Republic",1969,NA,NA,NA,919222.3,NA
"14619",208,"Denmark",1969,NA,NA,NA,16200,NA
"14620",262,"Djibouti",1969,NA,NA,NA,23,NA
"14621",212,"Dominica",1969,NA,NA,NA,5,NA
"14622",214,"Dominican Republic",1969,NA,NA,NA,724,NA
"14623",218,"Ecuador",1969,NA,NA,NA,980,NA
"14624",818,"Egypt",1969,NA,NA,NA,5371,NA
"14625",222,"El Salvador",1969,NA,NA,NA,325,NA
"14626",226,"Equatorial Guinea",1969,NA,NA,NA,12,NA
"14627",232,"Eritrea",1969,NA,NA,NA,18.46217,NA
"14628",233,"Estonia",1969,NA,NA,NA,5515.693,NA
"14629",242,"Fiji",1969,NA,NA,NA,119,NA
"14630",246,"Finland",1969,NA,NA,NA,10345,NA
"14631",250,"France",1969,NA,NA,NA,112698,NA
"14632",266,"Gabon",1969,NA,NA,NA,391,NA
"14633",268,"Georgia",1969,NA,NA,NA,3356.213,NA
"14634",276,"Germany",1969,NA,NA,NA,287174,NA
"14635",288,"Ghana",1969,NA,NA,NA,462,NA
"14636",300,"Greece",1969,NA,NA,NA,6947,NA
"14637",308,"Grenada",1969,NA,NA,NA,13,NA
"14638",320,"Guatemala",1969,NA,NA,NA,622,NA
"14639",324,"Guinea",1969,NA,NA,NA,204,NA
"14640",624,"Guinea-Bissau",1969,NA,NA,NA,16,NA
"14641",328,"Guyana",1969,NA,NA,NA,373,NA
"14642",332,"Haiti",1969,NA,NA,NA,86,NA
"14643",340,"Honduras",1969,NA,NA,NA,321,NA
"14644",348,"Hungary",1969,NA,NA,NA,17023,NA
"14645",352,"Iceland",1969,NA,NA,NA,345,NA
"14646",356,"India",1969,NA,NA,NA,52018,NA
"14647",360,"Indonesia",1969,NA,NA,NA,9105,NA
"14648",364,"Iran",1969,NA,NA,NA,22665,NA
"14649",368,"Iraq",1969,NA,NA,NA,6170,NA
"14650",372,"Ireland",1969,NA,NA,NA,5049,NA
"14651",376,"Israel",1969,NA,NA,NA,4042,NA
"14652",380,"Italy",1969,NA,NA,NA,73633,NA
"14653",388,"Jamaica",1969,NA,NA,NA,1165,NA
"14654",392,"Japan",1969,NA,NA,NA,178349,NA
"14655",400,"Jordan",1969,NA,NA,NA,481,NA
"14656",398,"Kazakhstan",1969,NA,NA,NA,56039.24,NA
"14657",404,"Kenya",1969,NA,NA,NA,854,NA
"14658",296,"Kiribati",1969,NA,NA,NA,3,NA
"14659",414,"Kuwait",1969,NA,NA,NA,7317,NA
"14660",417,"Kyrgyzstan",1969,NA,NA,NA,2447.898,NA
"14661",418,"Laos",1969,NA,NA,NA,87,NA
"14662",428,"Latvia",1969,NA,NA,NA,2822.436,NA
"14663",422,"Lebanon",1969,NA,NA,NA,1160,NA
"14664",430,"Liberia",1969,NA,NA,NA,347,NA
"14665",434,"Libya",1969,NA,NA,NA,9695,NA
"14666",440,"Lithuania",1969,NA,NA,NA,4735.745,NA
"14667",442,"Luxembourg",1969,NA,NA,NA,3598,NA
"14668",807,"Macedonia",1969,NA,NA,NA,1243.539,NA
"14669",450,"Madagascar",1969,NA,NA,NA,232,NA
"14670",454,"Malawi",1969,NA,NA,NA,104,NA
"14671",466,"Mali",1969,NA,NA,NA,44,NA
"14672",470,"Malta",1969,NA,NA,NA,178,NA
"14673",478,"Mauritania",1969,NA,NA,NA,75,NA
"14674",480,"Mauritius",1969,NA,NA,NA,156,NA
"14675",484,"Mexico",1969,NA,NA,NA,27895,NA
"14676",498,"Moldova",1969,NA,NA,NA,4631.752,NA
"14677",496,"Mongolia",1969,NA,NA,NA,732,NA
"14678",504,"Morocco",1969,NA,NA,NA,1589,NA
"14679",508,"Mozambique",1969,NA,NA,NA,885,NA
"14680",104,"Myanmar",1969,NA,NA,NA,877,NA
"14681",520,"Nauru",1969,NA,NA,NA,18,NA
"14682",524,"Nepal",1969,NA,NA,NA,109,NA
"14683",528,"Netherlands",1969,NA,NA,NA,31610,NA
"14684",554,"New Zealand",1969,NA,NA,NA,3892,NA
"14685",558,"Nicaragua",1969,NA,NA,NA,351,NA
"14686",562,"Niger",1969,NA,NA,NA,52,NA
"14687",566,"Nigeria",1969,NA,NA,NA,3303,NA
"14688",408,"North Korea",1969,NA,NA,NA,17492,NA
"14689",578,"Norway",1969,NA,NA,NA,6060,NA
"14690",512,"Oman",1969,NA,NA,NA,64,NA
"14691",586,"Pakistan",1969,NA,NA,NA,6544,NA
"14692",585,"Palau",1969,NA,NA,NA,36,NA
"14693",591,"Panama",1969,NA,NA,NA,560,NA
"14694",598,"Papua New Guinea",1969,NA,NA,NA,152,NA
"14695",600,"Paraguay",1969,NA,NA,NA,142,NA
"14696",604,"Peru",1969,NA,NA,NA,4173,NA
"14697",608,"Philippines",1969,NA,NA,NA,6242,NA
"14698",616,"Poland",1969,NA,NA,NA,80092,NA
"14699",620,"Portugal",1969,NA,NA,NA,3985,NA
"14700",634,"Qatar",1969,NA,NA,NA,1956,NA
"14701",642,"Romania",1969,NA,NA,NA,30447,NA
"14702",643,"Russia",1969,NA,NA,NA,439959.6,NA
"14703",646,"Rwanda",1969,NA,NA,NA,16,NA
"14704",882,"Samoa",1969,NA,NA,NA,8,NA
"14705",678,"Sao Tome and Principe",1969,NA,NA,NA,4,NA
"14706",682,"Saudi Arabia",1969,NA,NA,NA,9627,NA
"14707",686,"Senegal",1969,NA,NA,NA,134,NA
"14708",690,"Seychelles",1969,NA,NA,NA,2,NA
"14709",694,"Sierra Leone",1969,NA,NA,NA,302,NA
"14710",702,"Singapore",1969,NA,NA,NA,1965,NA
"14711",703,"Slovakia",1969,NA,NA,NA,294663.8,NA
"14712",705,"Slovenia",1969,NA,NA,NA,1440.226,NA
"14713",90,"Solomon Is.",1969,NA,NA,NA,10,NA
"14714",706,"Somalia",1969,NA,NA,NA,44,NA
"14715",710,"South Africa",1969,NA,NA,NA,39078,NA
"14716",410,"South Korea",1969,NA,NA,NA,11597,NA
"14717",724,"Spain",1969,NA,NA,NA,26422,NA
"14718",144,"Sri Lanka",1969,NA,NA,NA,1178,NA
"14719",662,"St. Lucia",1969,NA,NA,NA,17,NA
"14720",670,"St. Vincent and the Grenadines",1969,NA,NA,NA,8,NA
"14721",740,"Suriname",1969,NA,NA,NA,415,NA
"14722",748,"Swaziland",1969,NA,NA,NA,109,NA
"14723",752,"Sweden",1969,NA,NA,NA,23581,NA
"14724",756,"Switzerland",1969,NA,NA,NA,10389,NA
"14725",760,"Syria",1969,NA,NA,NA,1975,NA
"14726",762,"Tajikistan",1969,NA,NA,NA,4561.069,NA
"14727",764,"Thailand",1969,NA,NA,NA,3970,NA
"14728",270,"The Gambia",1969,NA,NA,NA,13,NA
"14729",768,"Togo",1969,NA,NA,NA,66,NA
"14730",776,"Tonga",1969,NA,NA,NA,3,NA
"14731",780,"Trinidad and Tobago",1969,NA,NA,NA,1065,NA
"14732",788,"Tunisia",1969,NA,NA,NA,1052,NA
"14733",792,"Turkey",1969,NA,NA,NA,10584,NA
"14734",795,"Turkmenistan",1969,NA,NA,NA,6217.646,NA
"14735",800,"Uganda",1969,NA,NA,NA,321,NA
"14736",804,"Ukraine",1969,NA,NA,NA,133057.5,NA
"14737",784,"United Arab Emirates",1969,NA,NA,NA,5597,NA
"14738",826,"United Kingdom",1969,NA,NA,NA,171508,NA
"14739",840,"United States",1969,NA,NA,NA,1117488,NA
"14740",858,"Uruguay",1969,NA,NA,NA,1526,NA
"14741",860,"Uzbekistan",1969,NA,NA,NA,24284,NA
"14742",548,"Vanuatu",1969,NA,NA,NA,12,NA
"14743",862,"Venezuela",1969,NA,NA,NA,18816,NA
"14744",704,"Vietnam",1969,NA,NA,NA,2322,NA
"14745",887,"Yemen",1969,NA,NA,NA,1276,NA
"14746",894,"Zambia",1969,NA,NA,NA,1166,NA
"14747",716,"Zimbabwe",1969,NA,NA,NA,1841,NA
"14748",4,"Afghanistan",1971,NA,NA,NA,514,NA
"14749",8,"Albania",1971,NA,NA,NA,1165,NA
"14750",12,"Algeria",1971,NA,NA,NA,5092,NA
"14751",24,"Angola",1971,NA,NA,NA,916,NA
"14752",28,"Antigua and Barbuda",1971,NA,NA,NA,116,NA
"14753",32,"Argentina",1971,NA,NA,NA,23809,NA
"14754",51,"Armenia",1971,NA,NA,NA,885.9942,NA
"14755",36,"Australia",1971,NA,NA,NA,40016,NA
"14756",40,"Austria",1971,NA,NA,NA,14223,NA
"14757",31,"Azerbaijan",1971,NA,NA,NA,9694.753,NA
"14758",44,"Bahamas",1971,NA,NA,NA,1836,NA
"14759",48,"Bahrain",1971,NA,NA,NA,454,NA
"14760",52,"Barbados",1971,NA,NA,NA,132,NA
"14761",112,"Belarus",1971,NA,NA,NA,22785.23,NA
"14762",56,"Belgium",1971,NA,NA,NA,33133,NA
"14763",84,"Belize",1971,NA,NA,NA,39,NA
"14764",204,"Benin",1971,NA,NA,NA,80,NA
"14765",64,"Bhutan",1971,NA,NA,NA,1,NA
"14766",68,"Bolivia",1971,NA,NA,NA,831,NA
"14767",70,"Bosnia and Herzegovina",1971,NA,NA,NA,694.2956,NA
"14768",76,"Brazil",1971,NA,NA,NA,25701,NA
"14769",96,"Brunei",1971,NA,NA,NA,2049,NA
"14770",100,"Bulgaria",1971,NA,NA,NA,17299,NA
"14771",854,"Burkina Faso",1971,NA,NA,NA,41,NA
"14772",108,"Burundi",1971,NA,NA,NA,17,NA
"14773",116,"Cambodia",1971,NA,NA,NA,68,NA
"14774",120,"Cameroon",1971,NA,NA,NA,221,NA
"14775",124,"Canada",1971,NA,NA,NA,92113,NA
"14776",132,"Cape Verde",1971,NA,NA,NA,11,NA
"14777",140,"Central African Republic",1971,NA,NA,NA,50,NA
"14778",148,"Chad",1971,NA,NA,NA,41,NA
"14779",152,"Chile",1971,NA,NA,NA,7728,NA
"14780",156,"China",1971,NA,NA,NA,238150,NA
"14781",170,"Colombia",1971,NA,NA,NA,7732,NA
"14782",174,"Comoros",1971,NA,NA,NA,8,NA
"14783",178,"Congo",1971,NA,NA,NA,177,NA
"14784",180,"Congo, DRC",1971,NA,NA,NA,808,NA
"14785",188,"Costa Rica",1971,NA,NA,NA,416,NA
"14786",384,"Cote d'Ivoire",1971,NA,NA,NA,710,NA
"14787",191,"Croatia",1971,NA,NA,NA,2470.701,NA
"14788",192,"Cuba",1971,NA,NA,NA,5271,NA
"14789",196,"Cyprus",1971,NA,NA,NA,514,NA
"14790",203,"Czech Republic",1971,NA,NA,NA,1084718,NA
"14791",208,"Denmark",1971,NA,NA,NA,15519,NA
"14792",262,"Djibouti",1971,NA,NA,NA,33,NA
"14793",212,"Dominica",1971,NA,NA,NA,7,NA
"14794",214,"Dominican Republic",1971,NA,NA,NA,961,NA
"14795",218,"Ecuador",1971,NA,NA,NA,1125,NA
"14796",818,"Egypt",1971,NA,NA,NA,6157,NA
"14797",222,"El Salvador",1971,NA,NA,NA,405,NA
"14798",226,"Equatorial Guinea",1971,NA,NA,NA,18,NA
"14799",232,"Eritrea",1971,NA,NA,NA,12.74671,NA
"14800",233,"Estonia",1971,NA,NA,NA,5991.05,NA
"14801",242,"Fiji",1971,NA,NA,NA,149,NA
"14802",246,"Finland",1971,NA,NA,NA,11005,NA
"14803",250,"France",1971,NA,NA,NA,121684,NA
"14804",266,"Gabon",1971,NA,NA,NA,640,NA
"14805",268,"Georgia",1971,NA,NA,NA,3645.46,NA
"14806",276,"Germany",1971,NA,NA,NA,279249,NA
"14807",288,"Ghana",1971,NA,NA,NA,612,NA
"14808",300,"Greece",1971,NA,NA,NA,7585,NA
"14809",308,"Grenada",1971,NA,NA,NA,13,NA
"14810",320,"Guatemala",1971,NA,NA,NA,656,NA
"14811",324,"Guinea",1971,NA,NA,NA,219,NA
"14812",624,"Guinea-Bissau",1971,NA,NA,NA,18,NA
"14813",328,"Guyana",1971,NA,NA,NA,409,NA
"14814",332,"Haiti",1971,NA,NA,NA,110,NA
"14815",340,"Honduras",1971,NA,NA,NA,340,NA
"14816",348,"Hungary",1971,NA,NA,NA,18896,NA
"14817",352,"Iceland",1971,NA,NA,NA,401,NA
"14818",356,"India",1971,NA,NA,NA,55756,NA
"14819",360,"Indonesia",1971,NA,NA,NA,10024,NA
"14820",364,"Iran",1971,NA,NA,NA,26988,NA
"14821",368,"Iraq",1971,NA,NA,NA,7695,NA
"14822",372,"Ireland",1971,NA,NA,NA,6038,NA
"14823",376,"Israel",1971,NA,NA,NA,4431,NA
"14824",380,"Italy",1971,NA,NA,NA,80838,NA
"14825",388,"Jamaica",1971,NA,NA,NA,1569,NA
"14826",392,"Japan",1971,NA,NA,NA,208847,NA
"14827",400,"Jordan",1971,NA,NA,NA,429,NA
"14828",398,"Kazakhstan",1971,NA,NA,NA,60868.86,NA
"14829",404,"Kenya",1971,NA,NA,NA,977,NA
"14830",296,"Kiribati",1971,NA,NA,NA,8,NA
"14831",414,"Kuwait",1971,NA,NA,NA,7401,NA
"14832",417,"Kyrgyzstan",1971,NA,NA,NA,2658.865,NA
"14833",418,"Laos",1971,NA,NA,NA,112,NA
"14834",428,"Latvia",1971,NA,NA,NA,3065.681,NA
"14835",422,"Lebanon",1971,NA,NA,NA,1450,NA
"14836",430,"Liberia",1971,NA,NA,NA,408,NA
"14837",434,"Libya",1971,NA,NA,NA,5891,NA
"14838",440,"Lithuania",1971,NA,NA,NA,5143.885,NA
"14839",442,"Luxembourg",1971,NA,NA,NA,3571,NA
"14840",807,"Macedonia",1971,NA,NA,NA,1563.108,NA
"14841",450,"Madagascar",1971,NA,NA,NA,258,NA
"14842",454,"Malawi",1971,NA,NA,NA,125,NA
"14843",458,"Malaysia",1971,NA,NA,NA,4408,NA
"14844",462,"Maldives",1971,NA,NA,NA,1,NA
"14845",466,"Mali",1971,NA,NA,NA,62,NA
"14846",470,"Malta",1971,NA,NA,NA,177,NA
"14847",478,"Mauritania",1971,NA,NA,NA,109,NA
"14848",480,"Mauritius",1971,NA,NA,NA,105,NA
"14849",484,"Mexico",1971,NA,NA,NA,31486,NA
"14850",498,"Moldova",1971,NA,NA,NA,5030.929,NA
"14851",496,"Mongolia",1971,NA,NA,NA,813,NA
"14852",504,"Morocco",1971,NA,NA,NA,2167,NA
"14853",508,"Mozambique",1971,NA,NA,NA,958,NA
"14854",104,"Myanmar",1971,NA,NA,NA,1201,NA
"14855",520,"Nauru",1971,NA,NA,NA,24,NA
"14856",524,"Nepal",1971,NA,NA,NA,54,NA
"14857",528,"Netherlands",1971,NA,NA,NA,34674,NA
"14858",554,"New Zealand",1971,NA,NA,NA,4107,NA
"14859",558,"Nicaragua",1971,NA,NA,NA,405,NA
"14860",562,"Niger",1971,NA,NA,NA,64,NA
"14861",566,"Nigeria",1971,NA,NA,NA,8779,NA
"14862",408,"North Korea",1971,NA,NA,NA,29333,NA
"14863",578,"Norway",1971,NA,NA,NA,6635,NA
"14864",512,"Oman",1971,NA,NA,NA,571,NA
"14865",586,"Pakistan",1971,NA,NA,NA,6117,NA
"14866",585,"Palau",1971,NA,NA,NA,45,NA
"14867",591,"Panama",1971,NA,NA,NA,688,NA
"14868",598,"Papua New Guinea",1971,NA,NA,NA,225,NA
"14869",600,"Paraguay",1971,NA,NA,NA,166,NA
"14870",604,"Peru",1971,NA,NA,NA,4960,NA
"14871",608,"Philippines",1971,NA,NA,NA,7489,NA
"14872",616,"Poland",1971,NA,NA,NA,84628,NA
"14873",620,"Portugal",1971,NA,NA,NA,4081,NA
"14874",634,"Qatar",1971,NA,NA,NA,2495,NA
"14875",642,"Romania",1971,NA,NA,NA,33198,NA
"14876",643,"Russia",1971,NA,NA,NA,477876.5,NA
"14877",646,"Rwanda",1971,NA,NA,NA,17,NA
"14878",882,"Samoa",1971,NA,NA,NA,10,NA
"14879",678,"Sao Tome and Principe",1971,NA,NA,NA,3,NA
"14880",682,"Saudi Arabia",1971,NA,NA,NA,14166,NA
"14881",686,"Senegal",1971,NA,NA,NA,362,NA
"14882",690,"Seychelles",1971,NA,NA,NA,9,NA
"14883",694,"Sierra Leone",1971,NA,NA,NA,177,NA
"14884",702,"Singapore",1971,NA,NA,NA,4525,NA
"14885",703,"Slovakia",1971,NA,NA,NA,347714.6,NA
"14886",705,"Slovenia",1971,NA,NA,NA,1810.339,NA
"14887",90,"Solomon Is.",1971,NA,NA,NA,13,NA
"14888",706,"Somalia",1971,NA,NA,NA,51,NA
"14889",710,"South Africa",1971,NA,NA,NA,45628,NA
"14890",410,"South Korea",1971,NA,NA,NA,15308,NA
"14891",724,"Spain",1971,NA,NA,NA,33212,NA
"14892",144,"Sri Lanka",1971,NA,NA,NA,868,NA
"14893",662,"St. Lucia",1971,NA,NA,NA,19,NA
"14894",670,"St. Vincent and the Grenadines",1971,NA,NA,NA,8,NA
"14895",740,"Suriname",1971,NA,NA,NA,468,NA
"14896",748,"Swaziland",1971,NA,NA,NA,101,NA
"14897",752,"Sweden",1971,NA,NA,NA,23018,NA
"14898",756,"Switzerland",1971,NA,NA,NA,11227,NA
"14899",760,"Syria",1971,NA,NA,NA,2236,NA
"14900",762,"Tajikistan",1971,NA,NA,NA,4954.155,NA
"14901",834,"Tanzania",1971,NA,NA,NA,672,NA
"14902",764,"Thailand",1971,NA,NA,NA,5243,NA
"14903",270,"The Gambia",1971,NA,NA,NA,15,NA
"14904",768,"Togo",1971,NA,NA,NA,85,NA
"14905",776,"Tonga",1971,NA,NA,NA,5,NA
"14906",780,"Trinidad and Tobago",1971,NA,NA,NA,2064,NA
"14907",788,"Tunisia",1971,NA,NA,NA,1116,NA
"14908",792,"Turkey",1971,NA,NA,NA,12894,NA
"14909",795,"Turkmenistan",1971,NA,NA,NA,6753.5,NA
"14910",800,"Uganda",1971,NA,NA,NA,388,NA
"14911",804,"Ukraine",1971,NA,NA,NA,144524.7,NA
"14912",784,"United Arab Emirates",1971,NA,NA,NA,5777,NA
"14913",826,"United Kingdom",1971,NA,NA,NA,177828,NA
"14914",840,"United States",1971,NA,NA,NA,1157594,NA
"14915",858,"Uruguay",1971,NA,NA,NA,1576,NA
"14916",860,"Uzbekistan",1971,NA,NA,NA,26376.86,NA
"14917",548,"Vanuatu",1971,NA,NA,NA,16,NA
"14918",862,"Venezuela",1971,NA,NA,NA,16349,NA
"14919",704,"Vietnam",1971,NA,NA,NA,6668,NA
"14920",887,"Yemen",1971,NA,NA,NA,538,NA
"14921",894,"Zambia",1971,NA,NA,NA,1023,NA
"14922",716,"Zimbabwe",1971,NA,NA,NA,2384,NA
"14923",4,"Afghanistan",1972,NA,NA,NA,415,NA
"14924",8,"Albania",1972,NA,NA,NA,1508,NA
"14925",12,"Algeria",1972,NA,NA,NA,7731,NA
"14926",24,"Angola",1972,NA,NA,NA,1207,NA
"14927",28,"Antigua and Barbuda",1972,NA,NA,NA,102,NA
"14928",32,"Argentina",1972,NA,NA,NA,24123,NA
"14929",51,"Armenia",1972,NA,NA,NA,932.285,NA
"14930",36,"Australia",1972,NA,NA,NA,41243,NA
"14931",40,"Austria",1972,NA,NA,NA,15324,NA
"14932",31,"Azerbaijan",1972,NA,NA,NA,10201.28,NA
"14933",44,"Bahamas",1972,NA,NA,NA,1770,NA
"14934",48,"Bahrain",1972,NA,NA,NA,795,NA
"14935",50,"Bangladesh",1972,NA,NA,NA,927,NA
"14936",52,"Barbados",1972,NA,NA,NA,136,NA
"14937",112,"Belarus",1972,NA,NA,NA,23975.69,NA
"14938",56,"Belgium",1972,NA,NA,NA,35662,NA
"14939",84,"Belize",1972,NA,NA,NA,43,NA
"14940",204,"Benin",1972,NA,NA,NA,106,NA
"14941",64,"Bhutan",1972,NA,NA,NA,1,NA
"14942",68,"Bolivia",1972,NA,NA,NA,967,NA
"14943",70,"Bosnia and Herzegovina",1972,NA,NA,NA,778.5844,NA
"14944",72,"Botswana",1972,NA,NA,NA,6,NA
"14945",76,"Brazil",1972,NA,NA,NA,28716,NA
"14946",96,"Brunei",1972,NA,NA,NA,2579,NA
"14947",100,"Bulgaria",1972,NA,NA,NA,17791,NA
"14948",854,"Burkina Faso",1972,NA,NA,NA,44,NA
"14949",108,"Burundi",1972,NA,NA,NA,15,NA
"14950",116,"Cambodia",1972,NA,NA,NA,32,NA
"14951",120,"Cameroon",1972,NA,NA,NA,235,NA
"14952",124,"Canada",1972,NA,NA,NA,99922,NA
"14953",132,"Cape Verde",1972,NA,NA,NA,14,NA
"14954",140,"Central African Republic",1972,NA,NA,NA,45,NA
"14955",148,"Chad",1972,NA,NA,NA,33,NA
"14956",152,"Chile",1972,NA,NA,NA,7695,NA
"14957",156,"China",1972,NA,NA,NA,253095,NA
